id,name,sport,year,brand,setName,source,searchText,displayName
generated_Wrestling_1931_Obsidian,Obsidian,Wrestling,1931,Panini,Obsidian,generated,wrestling 1931 obsidian,Wrestling 1931 Panini Obsidian
generated_Wrestling_1931_Flux,Flux,Wrestling,1931,Panini,Flux,generated,wrestling 1931 flux,Wrestling 1931 Panini Flux
generated_Wrestling_1931_Crown Royale,Crown Royale,Wrestling,1931,Panini,Crown Royale,generated,wrestling 1931 crown royale,Wrestling 1931 Panini Crown Royale
generated_Wrestling_1931_Phoenix,Phoenix,Wrestling,1931,Panini,Phoenix,generated,wrestling 1931 phoenix,Wrestling 1931 Panini Phoenix
generated_Wrestling_1931_Recon,Recon,Wrestling,1931,Panini,Recon,generated,wrestling 1931 recon,Wrestling 1931 Panini Recon
generated_Wrestling_1931_Status,Status,Wrestling,1931,Panini,Status,generated,wrestling 1931 status,Wrestling 1931 Panini Status
generated_Wrestling_1931_Immaculate,Immaculate,Wrestling,1931,Panini,Immaculate,generated,wrestling 1931 immaculate,Wrestling 1931 Panini Immaculate
generated_Wrestling_1931_National Treasures,National Treasures,Wrestling,1931,Panini,National Treasures,generated,wrestling 1931 national treasures,Wrestling 1931 Panini National Treasures
generated_Wrestling_1930_Series One,Series One,Wrestling,1930,Topps,Series One,generated,wrestling 1930 series one,Wrestling 1930 Topps Series One
generated_Wrestling_1930_Chrome,Chrome,Wrestling,1930,Topps,Chrome,generated,wrestling 1930 chrome,Wrestling 1930 Topps Chrome
generated_Wrestling_1930_Prizm,Prizm,Wrestling,1930,Panini,Prizm,generated,wrestling 1930 prizm,Wrestling 1930 Panini Prizm
generated_Wrestling_1930_Select,Select,Wrestling,1930,Panini,Select,generated,wrestling 1930 select,Wrestling 1930 Panini Select
generated_Wrestling_1930_Optic,Optic,Wrestling,1930,Donruss,Optic,generated,wrestling 1930 optic,Wrestling 1930 Donruss Optic
generated_Wrestling_1930_Donruss,Donruss,Wrestling,1930,Donruss,Donruss,generated,wrestling 1930 donruss,Wrestling 1930 Donruss Donruss
generated_Wrestling_1930_Hoops,Hoops,Wrestling,1930,Panini,Hoops,generated,wrestling 1930 hoops,Wrestling 1930 Panini Hoops
generated_Wrestling_1930_Chronicles,Chronicles,Wrestling,1930,Panini,Chronicles,generated,wrestling 1930 chronicles,Wrestling 1930 Panini Chronicles
generated_Wrestling_1930_Spectra,Spectra,Wrestling,1930,Panini,Spectra,generated,wrestling 1930 spectra,Wrestling 1930 Panini Spectra
generated_Wrestling_1930_Illusions,Illusions,Wrestling,1930,Panini,Illusions,generated,wrestling 1930 illusions,Wrestling 1930 Panini Illusions
generated_Wrestling_1930_Contenders,Contenders,Wrestling,1930,Upper Deck,Contenders,generated,wrestling 1930 contenders,Wrestling 1930 Upper Deck Contenders
generated_Wrestling_1930_Obsidian,Obsidian,Wrestling,1930,Panini,Obsidian,generated,wrestling 1930 obsidian,Wrestling 1930 Panini Obsidian
generated_Wrestling_1930_Flux,Flux,Wrestling,1930,Panini,Flux,generated,wrestling 1930 flux,Wrestling 1930 Panini Flux
generated_Wrestling_1930_Crown Royale,Crown Royale,Wrestling,1930,Panini,Crown Royale,generated,wrestling 1930 crown royale,Wrestling 1930 Panini Crown Royale
generated_Wrestling_1930_Phoenix,Phoenix,Wrestling,1930,Panini,Phoenix,generated,wrestling 1930 phoenix,Wrestling 1930 Panini Phoenix
generated_Wrestling_1930_Recon,Recon,Wrestling,1930,Panini,Recon,generated,wrestling 1930 recon,Wrestling 1930 Panini Recon
generated_Wrestling_1930_Status,Status,Wrestling,1930,Panini,Status,generated,wrestling 1930 status,Wrestling 1930 Panini Status
generated_Wrestling_1930_Immaculate,Immaculate,Wrestling,1930,Panini,Immaculate,generated,wrestling 1930 immaculate,Wrestling 1930 Panini Immaculate
generated_Wrestling_1930_National Treasures,National Treasures,Wrestling,1930,Panini,National Treasures,generated,wrestling 1930 national treasures,Wrestling 1930 Panini National Treasures
generated_Wrestling_1929_Series One,Series One,Wrestling,1929,Topps,Series One,generated,wrestling 1929 series one,Wrestling 1929 Topps Series One
generated_Wrestling_1929_Chrome,Chrome,Wrestling,1929,Topps,Chrome,generated,wrestling 1929 chrome,Wrestling 1929 Topps Chrome
generated_Wrestling_1929_Prizm,Prizm,Wrestling,1929,Panini,Prizm,generated,wrestling 1929 prizm,Wrestling 1929 Panini Prizm
generated_Wrestling_1929_Select,Select,Wrestling,1929,Panini,Select,generated,wrestling 1929 select,Wrestling 1929 Panini Select
generated_Wrestling_1929_Optic,Optic,Wrestling,1929,Donruss,Optic,generated,wrestling 1929 optic,Wrestling 1929 Donruss Optic
generated_Wrestling_1929_Donruss,Donruss,Wrestling,1929,Donruss,Donruss,generated,wrestling 1929 donruss,Wrestling 1929 Donruss Donruss
generated_Wrestling_1929_Hoops,Hoops,Wrestling,1929,Panini,Hoops,generated,wrestling 1929 hoops,Wrestling 1929 Panini Hoops
generated_Wrestling_1929_Chronicles,Chronicles,Wrestling,1929,Panini,Chronicles,generated,wrestling 1929 chronicles,Wrestling 1929 Panini Chronicles
generated_Wrestling_1929_Spectra,Spectra,Wrestling,1929,Panini,Spectra,generated,wrestling 1929 spectra,Wrestling 1929 Panini Spectra
generated_Wrestling_1929_Illusions,Illusions,Wrestling,1929,Panini,Illusions,generated,wrestling 1929 illusions,Wrestling 1929 Panini Illusions
generated_Wrestling_1929_Contenders,Contenders,Wrestling,1929,Upper Deck,Contenders,generated,wrestling 1929 contenders,Wrestling 1929 Upper Deck Contenders
generated_Wrestling_1929_Obsidian,Obsidian,Wrestling,1929,Panini,Obsidian,generated,wrestling 1929 obsidian,Wrestling 1929 Panini Obsidian
generated_Wrestling_1929_Flux,Flux,Wrestling,1929,Panini,Flux,generated,wrestling 1929 flux,Wrestling 1929 Panini Flux
generated_Wrestling_1929_Crown Royale,Crown Royale,Wrestling,1929,Panini,Crown Royale,generated,wrestling 1929 crown royale,Wrestling 1929 Panini Crown Royale
generated_Wrestling_1929_Phoenix,Phoenix,Wrestling,1929,Panini,Phoenix,generated,wrestling 1929 phoenix,Wrestling 1929 Panini Phoenix
generated_Wrestling_1929_Recon,Recon,Wrestling,1929,Panini,Recon,generated,wrestling 1929 recon,Wrestling 1929 Panini Recon
generated_Wrestling_1929_Status,Status,Wrestling,1929,Panini,Status,generated,wrestling 1929 status,Wrestling 1929 Panini Status
generated_Wrestling_1929_Immaculate,Immaculate,Wrestling,1929,Panini,Immaculate,generated,wrestling 1929 immaculate,Wrestling 1929 Panini Immaculate
generated_Wrestling_1929_National Treasures,National Treasures,Wrestling,1929,Panini,National Treasures,generated,wrestling 1929 national treasures,Wrestling 1929 Panini National Treasures
generated_Wrestling_1928_Series One,Series One,Wrestling,1928,Topps,Series One,generated,wrestling 1928 series one,Wrestling 1928 Topps Series One
generated_Wrestling_1928_Chrome,Chrome,Wrestling,1928,Topps,Chrome,generated,wrestling 1928 chrome,Wrestling 1928 Topps Chrome
generated_Wrestling_1928_Prizm,Prizm,Wrestling,1928,Panini,Prizm,generated,wrestling 1928 prizm,Wrestling 1928 Panini Prizm
generated_Wrestling_1928_Select,Select,Wrestling,1928,Panini,Select,generated,wrestling 1928 select,Wrestling 1928 Panini Select
generated_Wrestling_1928_Optic,Optic,Wrestling,1928,Donruss,Optic,generated,wrestling 1928 optic,Wrestling 1928 Donruss Optic
generated_Wrestling_1928_Donruss,Donruss,Wrestling,1928,Donruss,Donruss,generated,wrestling 1928 donruss,Wrestling 1928 Donruss Donruss
generated_Wrestling_1928_Hoops,Hoops,Wrestling,1928,Panini,Hoops,generated,wrestling 1928 hoops,Wrestling 1928 Panini Hoops
generated_Wrestling_1928_Chronicles,Chronicles,Wrestling,1928,Panini,Chronicles,generated,wrestling 1928 chronicles,Wrestling 1928 Panini Chronicles
generated_Wrestling_1928_Spectra,Spectra,Wrestling,1928,Panini,Spectra,generated,wrestling 1928 spectra,Wrestling 1928 Panini Spectra
generated_Wrestling_1928_Illusions,Illusions,Wrestling,1928,Panini,Illusions,generated,wrestling 1928 illusions,Wrestling 1928 Panini Illusions
generated_Wrestling_1928_Contenders,Contenders,Wrestling,1928,Upper Deck,Contenders,generated,wrestling 1928 contenders,Wrestling 1928 Upper Deck Contenders
generated_Wrestling_1928_Obsidian,Obsidian,Wrestling,1928,Panini,Obsidian,generated,wrestling 1928 obsidian,Wrestling 1928 Panini Obsidian
generated_Wrestling_1928_Flux,Flux,Wrestling,1928,Panini,Flux,generated,wrestling 1928 flux,Wrestling 1928 Panini Flux
generated_Wrestling_1928_Crown Royale,Crown Royale,Wrestling,1928,Panini,Crown Royale,generated,wrestling 1928 crown royale,Wrestling 1928 Panini Crown Royale
generated_Wrestling_1928_Phoenix,Phoenix,Wrestling,1928,Panini,Phoenix,generated,wrestling 1928 phoenix,Wrestling 1928 Panini Phoenix
generated_Wrestling_1928_Recon,Recon,Wrestling,1928,Panini,Recon,generated,wrestling 1928 recon,Wrestling 1928 Panini Recon
generated_Wrestling_1928_Status,Status,Wrestling,1928,Panini,Status,generated,wrestling 1928 status,Wrestling 1928 Panini Status
generated_Wrestling_1928_Immaculate,Immaculate,Wrestling,1928,Panini,Immaculate,generated,wrestling 1928 immaculate,Wrestling 1928 Panini Immaculate
generated_Wrestling_1928_National Treasures,National Treasures,Wrestling,1928,Panini,National Treasures,generated,wrestling 1928 national treasures,Wrestling 1928 Panini National Treasures
generated_Wrestling_1927_Series One,Series One,Wrestling,1927,Topps,Series One,generated,wrestling 1927 series one,Wrestling 1927 Topps Series One
generated_Wrestling_1927_Chrome,Chrome,Wrestling,1927,Topps,Chrome,generated,wrestling 1927 chrome,Wrestling 1927 Topps Chrome
generated_Wrestling_1927_Prizm,Prizm,Wrestling,1927,Panini,Prizm,generated,wrestling 1927 prizm,Wrestling 1927 Panini Prizm
generated_Wrestling_1927_Select,Select,Wrestling,1927,Panini,Select,generated,wrestling 1927 select,Wrestling 1927 Panini Select
generated_Wrestling_1927_Optic,Optic,Wrestling,1927,Donruss,Optic,generated,wrestling 1927 optic,Wrestling 1927 Donruss Optic
generated_Wrestling_1927_Donruss,Donruss,Wrestling,1927,Donruss,Donruss,generated,wrestling 1927 donruss,Wrestling 1927 Donruss Donruss
generated_Wrestling_1927_Hoops,Hoops,Wrestling,1927,Panini,Hoops,generated,wrestling 1927 hoops,Wrestling 1927 Panini Hoops
generated_Wrestling_1927_Chronicles,Chronicles,Wrestling,1927,Panini,Chronicles,generated,wrestling 1927 chronicles,Wrestling 1927 Panini Chronicles
generated_Wrestling_1927_Spectra,Spectra,Wrestling,1927,Panini,Spectra,generated,wrestling 1927 spectra,Wrestling 1927 Panini Spectra
generated_Wrestling_1927_Illusions,Illusions,Wrestling,1927,Panini,Illusions,generated,wrestling 1927 illusions,Wrestling 1927 Panini Illusions
generated_Wrestling_1927_Contenders,Contenders,Wrestling,1927,Upper Deck,Contenders,generated,wrestling 1927 contenders,Wrestling 1927 Upper Deck Contenders
generated_Wrestling_1927_Obsidian,Obsidian,Wrestling,1927,Panini,Obsidian,generated,wrestling 1927 obsidian,Wrestling 1927 Panini Obsidian
generated_Wrestling_1927_Flux,Flux,Wrestling,1927,Panini,Flux,generated,wrestling 1927 flux,Wrestling 1927 Panini Flux
generated_Wrestling_1927_Crown Royale,Crown Royale,Wrestling,1927,Panini,Crown Royale,generated,wrestling 1927 crown royale,Wrestling 1927 Panini Crown Royale
generated_Wrestling_1927_Phoenix,Phoenix,Wrestling,1927,Panini,Phoenix,generated,wrestling 1927 phoenix,Wrestling 1927 Panini Phoenix
generated_Wrestling_1927_Recon,Recon,Wrestling,1927,Panini,Recon,generated,wrestling 1927 recon,Wrestling 1927 Panini Recon
generated_Wrestling_1927_Status,Status,Wrestling,1927,Panini,Status,generated,wrestling 1927 status,Wrestling 1927 Panini Status
generated_Wrestling_1927_Immaculate,Immaculate,Wrestling,1927,Panini,Immaculate,generated,wrestling 1927 immaculate,Wrestling 1927 Panini Immaculate
generated_Wrestling_1927_National Treasures,National Treasures,Wrestling,1927,Panini,National Treasures,generated,wrestling 1927 national treasures,Wrestling 1927 Panini National Treasures
generated_Wrestling_1926_Series One,Series One,Wrestling,1926,Topps,Series One,generated,wrestling 1926 series one,Wrestling 1926 Topps Series One
generated_Wrestling_1926_Chrome,Chrome,Wrestling,1926,Topps,Chrome,generated,wrestling 1926 chrome,Wrestling 1926 Topps Chrome
generated_Wrestling_1926_Prizm,Prizm,Wrestling,1926,Panini,Prizm,generated,wrestling 1926 prizm,Wrestling 1926 Panini Prizm
generated_Wrestling_1926_Select,Select,Wrestling,1926,Panini,Select,generated,wrestling 1926 select,Wrestling 1926 Panini Select
generated_Wrestling_1926_Optic,Optic,Wrestling,1926,Donruss,Optic,generated,wrestling 1926 optic,Wrestling 1926 Donruss Optic
generated_Wrestling_1926_Donruss,Donruss,Wrestling,1926,Donruss,Donruss,generated,wrestling 1926 donruss,Wrestling 1926 Donruss Donruss
generated_Wrestling_1926_Hoops,Hoops,Wrestling,1926,Panini,Hoops,generated,wrestling 1926 hoops,Wrestling 1926 Panini Hoops
generated_Wrestling_1926_Chronicles,Chronicles,Wrestling,1926,Panini,Chronicles,generated,wrestling 1926 chronicles,Wrestling 1926 Panini Chronicles
generated_Wrestling_1926_Spectra,Spectra,Wrestling,1926,Panini,Spectra,generated,wrestling 1926 spectra,Wrestling 1926 Panini Spectra
generated_Wrestling_1926_Illusions,Illusions,Wrestling,1926,Panini,Illusions,generated,wrestling 1926 illusions,Wrestling 1926 Panini Illusions
generated_Wrestling_1926_Contenders,Contenders,Wrestling,1926,Upper Deck,Contenders,generated,wrestling 1926 contenders,Wrestling 1926 Upper Deck Contenders
generated_Wrestling_1926_Obsidian,Obsidian,Wrestling,1926,Panini,Obsidian,generated,wrestling 1926 obsidian,Wrestling 1926 Panini Obsidian
generated_Wrestling_1926_Flux,Flux,Wrestling,1926,Panini,Flux,generated,wrestling 1926 flux,Wrestling 1926 Panini Flux
generated_Wrestling_1926_Crown Royale,Crown Royale,Wrestling,1926,Panini,Crown Royale,generated,wrestling 1926 crown royale,Wrestling 1926 Panini Crown Royale
generated_Wrestling_1926_Phoenix,Phoenix,Wrestling,1926,Panini,Phoenix,generated,wrestling 1926 phoenix,Wrestling 1926 Panini Phoenix
generated_Wrestling_1926_Recon,Recon,Wrestling,1926,Panini,Recon,generated,wrestling 1926 recon,Wrestling 1926 Panini Recon
generated_Wrestling_1926_Status,Status,Wrestling,1926,Panini,Status,generated,wrestling 1926 status,Wrestling 1926 Panini Status
generated_Wrestling_1926_Immaculate,Immaculate,Wrestling,1926,Panini,Immaculate,generated,wrestling 1926 immaculate,Wrestling 1926 Panini Immaculate
generated_Wrestling_1926_National Treasures,National Treasures,Wrestling,1926,Panini,National Treasures,generated,wrestling 1926 national treasures,Wrestling 1926 Panini National Treasures
generated_Wrestling_1925_Series One,Series One,Wrestling,1925,Topps,Series One,generated,wrestling 1925 series one,Wrestling 1925 Topps Series One
generated_Wrestling_1925_Chrome,Chrome,Wrestling,1925,Topps,Chrome,generated,wrestling 1925 chrome,Wrestling 1925 Topps Chrome
generated_Wrestling_1925_Prizm,Prizm,Wrestling,1925,Panini,Prizm,generated,wrestling 1925 prizm,Wrestling 1925 Panini Prizm
generated_Wrestling_1925_Select,Select,Wrestling,1925,Panini,Select,generated,wrestling 1925 select,Wrestling 1925 Panini Select
generated_Wrestling_1925_Optic,Optic,Wrestling,1925,Donruss,Optic,generated,wrestling 1925 optic,Wrestling 1925 Donruss Optic
generated_Wrestling_1925_Donruss,Donruss,Wrestling,1925,Donruss,Donruss,generated,wrestling 1925 donruss,Wrestling 1925 Donruss Donruss
generated_Wrestling_1925_Hoops,Hoops,Wrestling,1925,Panini,Hoops,generated,wrestling 1925 hoops,Wrestling 1925 Panini Hoops
generated_Wrestling_1925_Chronicles,Chronicles,Wrestling,1925,Panini,Chronicles,generated,wrestling 1925 chronicles,Wrestling 1925 Panini Chronicles
generated_Wrestling_1925_Spectra,Spectra,Wrestling,1925,Panini,Spectra,generated,wrestling 1925 spectra,Wrestling 1925 Panini Spectra
generated_Wrestling_1925_Illusions,Illusions,Wrestling,1925,Panini,Illusions,generated,wrestling 1925 illusions,Wrestling 1925 Panini Illusions
generated_Wrestling_1925_Contenders,Contenders,Wrestling,1925,Upper Deck,Contenders,generated,wrestling 1925 contenders,Wrestling 1925 Upper Deck Contenders
generated_Wrestling_1925_Obsidian,Obsidian,Wrestling,1925,Panini,Obsidian,generated,wrestling 1925 obsidian,Wrestling 1925 Panini Obsidian
generated_Wrestling_1925_Flux,Flux,Wrestling,1925,Panini,Flux,generated,wrestling 1925 flux,Wrestling 1925 Panini Flux
generated_Wrestling_1925_Crown Royale,Crown Royale,Wrestling,1925,Panini,Crown Royale,generated,wrestling 1925 crown royale,Wrestling 1925 Panini Crown Royale
generated_Wrestling_1925_Phoenix,Phoenix,Wrestling,1925,Panini,Phoenix,generated,wrestling 1925 phoenix,Wrestling 1925 Panini Phoenix
generated_Wrestling_1925_Recon,Recon,Wrestling,1925,Panini,Recon,generated,wrestling 1925 recon,Wrestling 1925 Panini Recon
generated_Wrestling_1925_Status,Status,Wrestling,1925,Panini,Status,generated,wrestling 1925 status,Wrestling 1925 Panini Status
generated_Wrestling_1925_Immaculate,Immaculate,Wrestling,1925,Panini,Immaculate,generated,wrestling 1925 immaculate,Wrestling 1925 Panini Immaculate
generated_Wrestling_1925_National Treasures,National Treasures,Wrestling,1925,Panini,National Treasures,generated,wrestling 1925 national treasures,Wrestling 1925 Panini National Treasures
generated_Wrestling_1924_Series One,Series One,Wrestling,1924,Topps,Series One,generated,wrestling 1924 series one,Wrestling 1924 Topps Series One
generated_Wrestling_1924_Chrome,Chrome,Wrestling,1924,Topps,Chrome,generated,wrestling 1924 chrome,Wrestling 1924 Topps Chrome
generated_Wrestling_1924_Prizm,Prizm,Wrestling,1924,Panini,Prizm,generated,wrestling 1924 prizm,Wrestling 1924 Panini Prizm
generated_Wrestling_1924_Select,Select,Wrestling,1924,Panini,Select,generated,wrestling 1924 select,Wrestling 1924 Panini Select
generated_Wrestling_1924_Optic,Optic,Wrestling,1924,Donruss,Optic,generated,wrestling 1924 optic,Wrestling 1924 Donruss Optic
generated_Wrestling_1924_Donruss,Donruss,Wrestling,1924,Donruss,Donruss,generated,wrestling 1924 donruss,Wrestling 1924 Donruss Donruss
generated_Wrestling_1924_Hoops,Hoops,Wrestling,1924,Panini,Hoops,generated,wrestling 1924 hoops,Wrestling 1924 Panini Hoops
generated_Wrestling_1924_Chronicles,Chronicles,Wrestling,1924,Panini,Chronicles,generated,wrestling 1924 chronicles,Wrestling 1924 Panini Chronicles
generated_Wrestling_1924_Spectra,Spectra,Wrestling,1924,Panini,Spectra,generated,wrestling 1924 spectra,Wrestling 1924 Panini Spectra
generated_Wrestling_1924_Illusions,Illusions,Wrestling,1924,Panini,Illusions,generated,wrestling 1924 illusions,Wrestling 1924 Panini Illusions
